customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status,revenue
C2522,Other,Teenager,Peshawar,2024-12-11,O6522,2023-09-10,KFC,Sandwich,Italian,4,589.82,Cash,28,2025-03-25,162,Inactive,2,2025-08-07,Delivered,2359.28
C2161,Female,Senior,Karachi,2025-01-20,O6161,2023-09-10,KFC,Pizza,Fast Food,1,394.08,Card,1,2025-02-06,169,Inactive,4,2024-12-14,Delayed,394.08
C2167,Male,Senior,Multan,2025-01-30,O6167,2023-09-10,McDonald's,Sandwich,Italian,4,1460.35,Card,9,2025-04-19,315,Active,5,2025-01-25,Cancelled,5841.4
C5088,Other,Senior,Lahore,2023-09-25,O9088,2023-09-10,Subway,Pasta,Fast Food,5,1397.42,Card,18,2024-08-27,36,Active,2,2025-03-11,Cancelled,6987.1
C3941,Other,Adult,Lahore,2023-10-03,O7941,2023-09-10,Burger King,Sandwich,Italian,3,257.86,Wallet,47,2025-01-25,327,Inactive,5,2025-07-27,Cancelled,773.58
C2536,Female,Adult,Karachi,2023-12-26,O6536,2023-09-10,McDonald's,Burger,Fast Food,3,882.75,Wallet,16,2025-01-28,13,Active,4,2024-10-08,Delayed,2648.25
C3321,Male,Teenager,Multan,2024-05-10,O7321,2023-09-10,Burger King,Pasta,Dessert,5,689.01,Card,3,2025-03-08,189,Inactive,3,2024-12-20,Cancelled,3445.05
C1075,Male,Adult,Lahore,2023-09-24,O5075,2023-09-10,Subway,Pasta,Continental,2,1452.79,Cash,30,2024-10-06,382,Active,4,2025-04-12,Cancelled,2905.58
C5413,Other,Teenager,Islamabad,2024-11-16,O9413,2023-09-10,Subway,Pasta,Chinese,3,460.45,Card,40,2024-11-23,4,Active,4,2025-05-03,Cancelled,1381.35
C6438,Male,Senior,Lahore,2025-01-26,O10438,2023-09-10,Burger King,Pasta,Continental,3,648.85,Card,36,2025-08-19,289,Inactive,5,2025-07-07,Delivered,1946.55
C6145,Male,Senior,Multan,2023-09-30,O10145,2023-09-10,Subway,Fries,Continental,1,512.77,Cash,18,2025-01-01,434,Inactive,1,2025-01-14,Cancelled,512.77
C6172,Other,Adult,Islamabad,2024-12-04,O10172,2023-09-11,Burger King,Burger,Italian,3,1443.13,Card,1,2025-08-04,0,Inactive,1,2025-07-16,Delayed,4329.39
C3641,Male,Adult,Karachi,2024-09-17,O7641,2023-09-11,Burger King,Sandwich,Continental,3,191.26,Card,33,2025-03-06,393,Inactive,2,2025-05-04,Cancelled,573.78
C3998,Female,Senior,Karachi,2024-08-31,O7998,2023-09-11,Pizza Hut,Pasta,Fast Food,1,309.02,Card,2,2025-07-03,477,Active,5,2025-03-23,Cancelled,309.02
C6266,Other,Senior,Karachi,2024-07-16,O10266,2023-09-11,Pizza Hut,Burger,Dessert,3,465.95,Card,38,2024-10-26,275,Inactive,4,2024-10-13,Cancelled,1397.85
C4699,Other,Senior,Islamabad,2025-03-04,O8699,2023-09-11,McDonald's,Pasta,Fast Food,5,749.95,Card,38,2025-06-24,84,Active,2,2024-10-18,Delayed,3749.75
C3956,Other,Teenager,Lahore,2024-09-25,O7956,2023-09-11,Pizza Hut,Pizza,Chinese,5,365.02,Cash,49,2025-03-30,296,Inactive,4,2025-03-27,Cancelled,1825.1
C6753,Other,Teenager,Multan,2024-08-24,O10753,2023-09-11,KFC,Sandwich,Dessert,5,172.45,Cash,6,2025-01-07,338,Active,5,2025-03-13,Cancelled,862.25
C1279,Female,Teenager,Karachi,2025-03-14,O5279,2023-09-11,KFC,Sandwich,Dessert,4,167.37,Cash,24,2025-03-14,442,Inactive,3,2025-05-03,Delayed,669.48
C2458,Female,Adult,Islamabad,2024-02-11,O6458,2023-09-11,Burger King,Fries,Fast Food,3,1442.35,Wallet,13,2025-03-07,188,Inactive,1,2025-05-06,Delayed,4327.05
C5113,Female,Adult,Peshawar,2025-02-21,O9113,2023-09-11,Burger King,Pizza,Fast Food,5,1381.09,Wallet,23,2025-04-14,193,Inactive,1,2025-07-10,Delivered,6905.45
C1800,Female,Adult,Multan,2024-10-31,O5800,2023-09-11,KFC,Burger,Chinese,4,412.61,Cash,47,2025-06-19,392,Active,2,2024-10-02,Delayed,1650.44
C3333,Other,Teenager,Lahore,2023-12-25,O7333,2023-09-11,McDonald's,Burger,Dessert,5,819.6,Cash,47,2024-11-20,317,Inactive,3,2025-02-27,Delivered,4098.0
C6015,Other,Adult,Islamabad,2025-01-30,O10015,2023-09-11,Burger King,Pasta,Continental,1,1423.77,Wallet,24,2025-06-06,197,Inactive,3,2025-07-03,Cancelled,1423.77
C2280,Male,Teenager,Karachi,2024-10-05,O6280,2023-09-11,McDonald's,Burger,Chinese,1,739.3,Cash,14,2024-10-29,481,Inactive,2,2024-11-29,Cancelled,739.3
C5166,Female,Teenager,Karachi,2024-06-29,O9166,2023-09-11,McDonald's,Pasta,Chinese,3,898.92,Cash,27,2024-12-31,169,Active,3,2024-11-29,Delivered,2696.76
C3672,Male,Adult,Karachi,2023-11-22,O7672,2023-09-12,McDonald's,Sandwich,Italian,1,1394.3,Cash,16,2025-07-06,288,Inactive,5,2025-03-23,Cancelled,1394.3
C1043,Other,Senior,Multan,2025-01-07,O5043,2023-09-12,Pizza Hut,Pizza,Continental,1,664.72,Card,11,2025-07-02,356,Inactive,2,2025-06-06,Delayed,664.72
C4592,Other,Senior,Peshawar,2023-08-24,O8592,2023-09-12,KFC,Sandwich,Italian,1,1064.71,Card,12,2025-08-13,41,Active,4,2024-12-26,Delivered,1064.71
C5410,Male,Senior,Multan,2024-01-13,O9410,2023-09-12,Burger King,Sandwich,Continental,2,1217.64,Cash,27,2025-03-01,115,Active,4,2025-05-29,Delayed,2435.28
C1176,Other,Adult,Lahore,2025-04-19,O5176,2023-09-12,Pizza Hut,Sandwich,Dessert,2,746.63,Card,47,2025-08-15,162,Active,5,2025-06-13,Delivered,1493.26
C2453,Other,Senior,Peshawar,2024-11-20,O6453,2023-09-12,Burger King,Pizza,Continental,3,889.41,Cash,24,2025-07-24,101,Active,5,2025-06-25,Cancelled,2668.23
C6181,Other,Adult,Karachi,2024-04-05,O10181,2023-09-12,Subway,Fries,Chinese,5,752.8,Card,33,2025-04-19,76,Inactive,4,2024-08-30,Delivered,3764.0
C5067,Male,Senior,Multan,2024-08-10,O9067,2023-09-12,Pizza Hut,Burger,Fast Food,1,582.15,Cash,13,2024-12-25,492,Active,5,2024-11-01,Delayed,582.15
C1918,Male,Teenager,Multan,2023-11-29,O5918,2023-09-12,Pizza Hut,Pasta,Continental,5,1367.65,Wallet,7,2025-03-05,297,Inactive,4,2025-07-21,Delivered,6838.25
C1875,Male,Teenager,Lahore,2024-11-02,O5875,2023-09-13,KFC,Burger,Chinese,5,1454.36,Card,32,2024-12-26,80,Inactive,4,2025-03-14,Cancelled,7271.8
C3778,Female,Teenager,Lahore,2024-01-12,O7778,2023-09-13,Subway,Sandwich,Chinese,4,802.86,Wallet,44,2024-09-24,97,Active,4,2025-05-21,Delayed,3211.44
C5964,Male,Senior,Karachi,2025-02-03,O9964,2023-09-13,Subway,Pasta,Italian,3,1382.02,Wallet,6,2025-03-05,26,Inactive,1,2025-06-06,Cancelled,4146.06
C5102,Male,Adult,Multan,2024-03-01,O9102,2023-09-13,Burger King,Pizza,Chinese,3,1275.91,Card,33,2024-08-30,368,Active,4,2024-11-14,Delayed,3827.73
C5371,Other,Adult,Karachi,2024-02-25,O9371,2023-09-13,McDonald's,Fries,Fast Food,2,899.49,Card,29,2025-01-04,209,Active,3,2024-12-20,Delayed,1798.98
C6700,Male,Adult,Islamabad,2024-03-21,O10700,2023-09-13,McDonald's,Fries,Dessert,4,483.89,Cash,11,2024-10-08,493,Active,2,2024-10-31,Delayed,1935.56
C6335,Other,Senior,Lahore,2023-09-21,O10335,2023-09-13,Subway,Burger,Continental,1,390.24,Cash,49,2025-02-15,180,Inactive,1,2024-10-12,Delayed,390.24
C3605,Female,Adult,Lahore,2024-03-08,O7605,2023-09-13,Subway,Fries,Italian,5,1070.43,Wallet,20,2025-08-09,248,Active,4,2024-09-01,Delayed,5352.15
C2306,Other,Senior,Multan,2024-04-10,O6306,2023-09-14,McDonald's,Fries,Fast Food,4,1264.25,Cash,26,2024-08-22,337,Inactive,1,2024-12-30,Cancelled,5057.0
C4819,Female,Teenager,Islamabad,2025-02-04,O8819,2023-09-14,Pizza Hut,Pizza,Chinese,3,1317.92,Card,19,2025-04-27,60,Active,3,2024-10-29,Delayed,3953.76
C6883,Other,Senior,Peshawar,2025-07-19,O10883,2023-09-14,Burger King,Pizza,Chinese,1,1116.09,Card,14,2025-08-19,83,Active,2,2024-10-30,Cancelled,1116.09
C1905,Female,Senior,Multan,2024-12-30,O5905,2023-09-14,McDonald's,Pizza,Fast Food,5,1335.23,Wallet,11,2025-02-08,302,Active,5,2025-05-03,Delivered,6676.15
C2556,Female,Senior,Islamabad,2024-06-26,O6556,2023-09-14,Pizza Hut,Pasta,Italian,1,1352.98,Wallet,42,2025-01-29,494,Active,3,2025-07-09,Delivered,1352.98
C4282,Female,Senior,Lahore,2024-08-21,O8282,2023-09-14,Subway,Pasta,Fast Food,4,1125.3,Cash,1,2025-02-10,10,Inactive,2,2025-04-25,Cancelled,4501.2
C3554,Male,Teenager,Karachi,2025-03-06,O7554,2023-09-14,Pizza Hut,Burger,Fast Food,2,940.68,Card,49,2025-05-01,225,Inactive,4,2025-06-14,Delivered,1881.36
C6465,Female,Senior,Karachi,2025-02-05,O10465,2023-09-14,McDonald's,Pizza,Chinese,3,952.38,Card,31,2025-05-13,12,Active,3,2025-07-17,Delivered,2857.14
C5563,Male,Teenager,Karachi,2024-07-04,O9563,2023-09-14,Subway,Burger,Fast Food,2,502.9,Wallet,32,2025-04-03,189,Inactive,2,2025-05-05,Delivered,1005.8
C6797,Other,Senior,Peshawar,2023-09-21,O10797,2023-09-14,Subway,Pizza,Italian,3,1262.54,Card,39,2024-10-24,114,Active,1,2025-04-27,Cancelled,3787.62
C3507,Male,Senior,Islamabad,2023-10-12,O7507,2023-09-14,Subway,Pasta,Fast Food,3,1023.64,Wallet,24,2025-07-17,443,Active,5,2025-02-11,Delayed,3070.92
C1366,Other,Senior,Multan,2024-10-26,O5366,2023-09-15,Subway,Burger,Chinese,5,532.27,Cash,4,2025-05-30,9,Active,1,2025-08-03,Cancelled,2661.35
C3821,Other,Senior,Peshawar,2025-05-12,O7821,2023-09-15,Burger King,Burger,Continental,4,1219.14,Wallet,48,2025-06-29,167,Inactive,2,2025-01-13,Delivered,4876.56
C2765,Other,Teenager,Lahore,2025-04-23,O6765,2023-09-15,Pizza Hut,Fries,Fast Food,3,1435.15,Cash,31,2025-08-19,8,Active,4,2024-09-24,Delivered,4305.45
C4309,Male,Teenager,Lahore,2025-06-28,O8309,2023-09-15,Pizza Hut,Fries,Italian,4,1072.07,Card,24,2025-08-18,429,Active,4,2024-10-04,Delivered,4288.28
C2848,Male,Teenager,Lahore,2024-10-13,O6848,2023-09-15,McDonald's,Pizza,Dessert,1,1419.33,Cash,48,2025-08-11,155,Active,5,2025-06-27,Delayed,1419.33
C3174,Other,Senior,Multan,2024-02-28,O7174,2023-09-15,McDonald's,Burger,Fast Food,3,1016.5,Card,23,2025-06-13,235,Inactive,3,2025-01-28,Delayed,3049.5
C4516,Other,Senior,Islamabad,2024-12-01,O8516,2023-09-15,Subway,Burger,Continental,4,1364.01,Wallet,48,2025-01-26,165,Inactive,1,2025-04-24,Delivered,5456.04
C6840,Other,Senior,Multan,2024-05-27,O10840,2023-09-15,Subway,Burger,Chinese,2,489.76,Wallet,26,2024-09-19,120,Active,5,2025-04-25,Cancelled,979.52
C1702,Female,Senior,Multan,2024-06-24,O5702,2023-09-16,Pizza Hut,Sandwich,Chinese,1,1266.44,Wallet,3,2024-08-27,437,Inactive,5,2025-03-10,Delayed,1266.44
C4472,Male,Adult,Multan,2024-08-23,O8472,2023-09-16,Subway,Burger,Italian,4,1161.7,Wallet,21,2024-10-11,177,Active,5,2025-04-17,Delivered,4646.8
C2711,Other,Adult,Islamabad,2023-08-26,O6711,2023-09-16,Subway,Burger,Continental,2,647.62,Wallet,16,2024-10-17,375,Inactive,5,2025-03-22,Delayed,1295.24
C4540,Male,Senior,Multan,2024-04-22,O8540,2023-09-16,KFC,Sandwich,Dessert,2,179.31,Card,17,2024-11-10,210,Active,5,2025-01-17,Delayed,358.62
C4401,Male,Adult,Karachi,2024-09-28,O8401,2023-09-16,KFC,Burger,Italian,3,923.55,Cash,18,2025-05-15,275,Inactive,2,2024-08-26,Cancelled,2770.65
C2277,Male,Senior,Peshawar,2023-10-04,O6277,2023-09-16,KFC,Fries,Chinese,1,184.89,Wallet,9,2024-09-15,231,Active,2,2025-06-19,Delivered,184.89
C2317,Male,Adult,Karachi,2025-02-11,O6317,2023-09-16,McDonald's,Pizza,Continental,4,1314.73,Wallet,18,2025-08-13,310,Active,5,2025-03-28,Delivered,5258.92
C6262,Female,Senior,Multan,2024-05-21,O10262,2023-09-16,KFC,Pasta,Fast Food,2,257.44,Card,41,2025-02-07,98,Active,4,2024-09-24,Delivered,514.88
C5702,Other,Senior,Multan,2023-10-20,O9702,2023-09-16,Burger King,Pasta,Dessert,4,200.97,Wallet,3,2024-09-12,238,Inactive,5,2025-06-12,Delayed,803.88
C6165,Female,Teenager,Karachi,2025-01-22,O10165,2023-09-16,Burger King,Fries,Dessert,4,1074.93,Card,5,2025-03-15,215,Active,3,2024-12-10,Cancelled,4299.72
C1053,Female,Senior,Islamabad,2024-05-08,O5053,2023-09-16,Subway,Sandwich,Continental,1,1094.1,Wallet,39,2024-12-28,110,Active,4,2024-10-10,Delayed,1094.1
C5285,Female,Senior,Karachi,2023-10-21,O9285,2023-09-16,Pizza Hut,Burger,Fast Food,2,209.07,Wallet,23,2024-11-01,257,Active,2,2024-09-18,Delivered,418.14
C6496,Male,Adult,Lahore,2024-11-14,O10496,2023-09-17,Burger King,Pizza,Continental,2,226.01,Cash,30,2025-05-16,402,Active,1,2025-01-15,Cancelled,452.02
C1698,Male,Adult,Multan,2024-07-24,O5698,2023-09-17,McDonald's,Burger,Dessert,4,1312.55,Card,39,2025-07-24,138,Active,1,2024-12-10,Delivered,5250.2
C1993,Other,Senior,Peshawar,2024-01-13,O5993,2023-09-17,Burger King,Pizza,Fast Food,1,219.65,Wallet,14,2025-07-09,394,Active,3,2024-09-04,Delayed,219.65
C6047,Female,Teenager,Multan,2024-09-13,O10047,2023-09-17,Pizza Hut,Fries,Continental,4,293.44,Wallet,30,2024-09-18,327,Inactive,1,2025-07-05,Delivered,1173.76
C6159,Female,Adult,Islamabad,2024-02-05,O10159,2023-09-17,Subway,Fries,Chinese,2,831.6,Wallet,12,2024-12-19,44,Active,4,2024-09-08,Delayed,1663.2
C5266,Female,Adult,Lahore,2024-05-14,O9266,2023-09-17,Pizza Hut,Pasta,Chinese,5,690.91,Cash,14,2025-07-10,307,Active,3,2025-01-14,Delayed,3454.55
C3170,Male,Teenager,Islamabad,2024-05-27,O7170,2023-09-17,KFC,Pasta,Dessert,1,1352.59,Wallet,45,2024-11-15,107,Inactive,3,2025-06-08,Delivered,1352.59
C3318,Male,Adult,Lahore,2025-02-26,O7318,2023-09-18,McDonald's,Pizza,Continental,4,535.89,Card,46,2025-07-08,261,Inactive,5,2024-09-20,Delayed,2143.56
C3674,Female,Adult,Karachi,2024-03-21,O7674,2023-09-18,Pizza Hut,Pizza,Chinese,1,1353.56,Wallet,34,2025-06-25,385,Active,4,2025-07-14,Delivered,1353.56
C6887,Male,Senior,Islamabad,2023-10-30,O10887,2023-09-18,KFC,Sandwich,Italian,1,1149.56,Wallet,43,2025-07-08,130,Inactive,1,2025-05-20,Delivered,1149.56
C3291,Male,Senior,Lahore,2025-05-06,O7291,2023-09-18,McDonald's,Pizza,Italian,4,1349.15,Wallet,48,2025-08-11,275,Inactive,3,2024-12-31,Cancelled,5396.6
C5086,Female,Teenager,Multan,2024-08-30,O9086,2023-09-18,Burger King,Pizza,Dessert,5,1287.99,Wallet,6,2025-05-16,186,Inactive,4,2024-11-19,Cancelled,6439.95
C1197,Female,Senior,Islamabad,2024-10-22,O5197,2023-09-18,Subway,Fries,Continental,2,125.86,Wallet,7,2025-01-27,148,Inactive,4,2024-10-17,Delivered,251.72
C6356,Other,Teenager,Karachi,2024-10-08,O10356,2023-09-18,Subway,Sandwich,Continental,1,284.05,Cash,2,2024-10-28,459,Inactive,1,2024-11-15,Cancelled,284.05
C3872,Other,Teenager,Multan,2024-12-08,O7872,2023-09-18,KFC,Sandwich,Fast Food,2,972.83,Card,2,2025-02-23,403,Active,3,2025-08-04,Delayed,1945.66
C6040,Male,Senior,Karachi,2024-08-29,O10040,2023-09-18,McDonald's,Fries,Dessert,4,938.61,Card,49,2025-02-14,119,Inactive,5,2025-01-29,Cancelled,3754.44
C4941,Other,Senior,Karachi,2023-12-03,O8941,2023-09-18,Subway,Pasta,Fast Food,3,1214.61,Card,5,2025-05-28,330,Inactive,4,2025-01-22,Delayed,3643.83
C6533,Female,Adult,Lahore,2024-09-23,O10533,2023-09-18,Subway,Fries,Continental,5,233.74,Card,15,2025-08-08,148,Active,4,2024-10-30,Cancelled,1168.7
C3120,Male,Adult,Lahore,2023-12-02,O7120,2023-09-18,Subway,Fries,Chinese,5,1117.95,Cash,6,2025-04-27,477,Active,1,2025-02-25,Delivered,5589.75
C1612,Other,Senior,Peshawar,2024-09-05,O5612,2023-09-18,KFC,Pasta,Continental,4,1073.05,Cash,23,2025-04-07,109,Active,5,2025-03-07,Cancelled,4292.2
C3375,Other,Teenager,Multan,2025-07-27,O7375,2023-09-18,Pizza Hut,Pasta,Fast Food,2,127.52,Wallet,1,2025-07-31,204,Active,1,2025-08-01,Delayed,255.04
C1243,Other,Adult,Peshawar,2024-12-12,O5243,2023-09-19,Pizza Hut,Pasta,Fast Food,5,1487.56,Wallet,38,2025-01-08,356,Inactive,3,2025-02-23,Cancelled,7437.8
C6702,Female,Senior,Peshawar,2024-05-31,O10702,2023-09-19,Subway,Sandwich,Dessert,1,839.84,Card,46,2025-05-24,426,Active,3,2024-12-28,Delivered,839.84
C3041,Other,Senior,Karachi,2024-10-29,O7041,2023-09-19,KFC,Pasta,Fast Food,2,923.22,Wallet,31,2025-03-18,431,Inactive,2,2025-02-02,Delivered,1846.44
C1743,Female,Teenager,Karachi,2023-09-15,O5743,2023-09-19,KFC,Fries,Italian,3,1223.56,Cash,32,2025-01-27,200,Active,5,2024-12-05,Cancelled,3670.68
C5564,Female,Senior,Islamabad,2024-02-10,O9564,2023-09-19,McDonald's,Pizza,Continental,3,1052.58,Card,2,2025-08-18,27,Inactive,1,2025-01-27,Delivered,3157.74
C5858,Female,Adult,Multan,2024-12-09,O9858,2023-09-19,Subway,Burger,Chinese,2,946.03,Card,32,2025-06-14,193,Inactive,5,2024-12-17,Delayed,1892.06
C1459,Other,Adult,Multan,2024-04-05,O5459,2023-09-20,Pizza Hut,Pasta,Italian,5,434.85,Wallet,14,2024-09-12,148,Inactive,5,2025-08-20,Delivered,2174.25
C4875,Female,Adult,Islamabad,2024-08-22,O8875,2023-09-20,McDonald's,Pasta,Fast Food,3,356.66,Wallet,11,2024-09-26,258,Inactive,2,2024-10-17,Delayed,1069.98
C1814,Female,Adult,Karachi,2024-01-03,O5814,2023-09-20,Subway,Pizza,Continental,5,695.11,Wallet,13,2025-04-29,17,Inactive,2,2025-04-25,Delayed,3475.55
C1628,Other,Adult,Peshawar,2024-08-22,O5628,2023-09-20,KFC,Pasta,Dessert,1,1132.4,Cash,46,2025-08-19,426,Inactive,2,2025-05-26,Cancelled,1132.4
C4264,Female,Adult,Multan,2025-03-11,O8264,2023-09-20,McDonald's,Pasta,Dessert,3,808.42,Wallet,29,2025-03-26,423,Inactive,4,2024-10-28,Cancelled,2425.26
C3006,Female,Teenager,Karachi,2024-09-10,O7006,2023-09-20,McDonald's,Pizza,Continental,5,1088.13,Cash,40,2025-03-11,382,Inactive,2,2025-04-22,Cancelled,5440.65
C4849,Female,Adult,Multan,2024-07-22,O8849,2023-09-20,KFC,Burger,Continental,1,1323.97,Card,36,2025-05-01,448,Inactive,5,2025-08-02,Delayed,1323.97
C6104,Other,Senior,Peshawar,2024-02-01,O10104,2023-09-20,Burger King,Sandwich,Chinese,1,1336.88,Wallet,9,2025-08-14,175,Active,3,2024-10-31,Delayed,1336.88
C6704,Other,Adult,Islamabad,2023-08-22,O10704,2023-09-20,Burger King,Pizza,Dessert,5,348.25,Cash,43,2024-09-19,143,Active,3,2025-01-10,Cancelled,1741.25
C3632,Male,Senior,Lahore,2024-08-06,O7632,2023-09-20,Subway,Fries,Italian,1,490.52,Card,30,2024-10-31,371,Inactive,5,2025-01-10,Delayed,490.52
C5239,Female,Teenager,Lahore,2024-09-04,O9239,2023-09-20,Subway,Burger,Dessert,1,102.75,Wallet,33,2024-12-09,204,Inactive,5,2024-11-10,Cancelled,102.75
C6412,Female,Adult,Islamabad,2023-10-14,O10412,2023-09-20,Subway,Sandwich,Chinese,4,1491.6,Cash,20,2025-06-25,436,Active,4,2025-07-28,Delivered,5966.4
C5015,Male,Teenager,Multan,2025-01-15,O9015,2023-09-20,KFC,Burger,Continental,2,1441.48,Wallet,2,2025-07-31,40,Active,5,2025-05-14,Delivered,2882.96
C5094,Male,Teenager,Islamabad,2024-09-02,O9094,2023-09-20,Pizza Hut,Sandwich,Chinese,3,832.33,Card,19,2025-03-10,365,Inactive,3,2024-10-22,Delayed,2496.99
C1892,Other,Senior,Multan,2024-12-13,O5892,2023-09-21,Burger King,Pasta,Chinese,2,681.72,Card,10,2025-03-22,397,Inactive,5,2025-03-23,Delivered,1363.44
C4831,Other,Teenager,Lahore,2024-02-01,O8831,2023-09-21,KFC,Burger,Chinese,4,703.58,Cash,10,2025-01-08,342,Active,4,2025-04-26,Delivered,2814.32
C3213,Other,Senior,Multan,2024-07-10,O7213,2023-09-21,KFC,Burger,Continental,3,841.78,Cash,25,2025-02-07,233,Inactive,4,2024-09-06,Delivered,2525.34
C1710,Other,Teenager,Multan,2023-11-01,O5710,2023-09-21,KFC,Fries,Fast Food,3,436.54,Wallet,26,2025-01-30,391,Inactive,4,2024-11-03,Cancelled,1309.62
C6698,Male,Adult,Lahore,2025-04-05,O10698,2023-09-21,Subway,Burger,Chinese,1,829.09,Cash,20,2025-05-01,228,Inactive,4,2025-01-11,Delivered,829.09
C6157,Female,Adult,Lahore,2025-01-31,O10157,2023-09-21,KFC,Pizza,Continental,2,954.85,Card,19,2025-06-14,49,Inactive,4,2024-09-15,Cancelled,1909.7
C5363,Female,Teenager,Peshawar,2024-10-25,O9363,2023-09-21,Burger King,Pizza,Fast Food,4,548.53,Card,21,2025-08-05,468,Active,4,2024-10-21,Delivered,2194.12
C3701,Other,Senior,Lahore,2024-12-30,O7701,2023-09-21,KFC,Burger,Continental,1,856.2,Wallet,3,2025-06-08,169,Active,2,2024-11-21,Delivered,856.2
C6705,Other,Teenager,Lahore,2023-11-03,O10705,2023-09-21,McDonald's,Sandwich,Chinese,4,1025.77,Card,19,2025-02-28,124,Inactive,5,2025-08-17,Delivered,4103.08
C2180,Male,Adult,Karachi,2023-09-20,O6180,2023-09-21,Burger King,Sandwich,Fast Food,5,1065.93,Wallet,32,2025-07-12,97,Active,3,2025-05-22,Delivered,5329.65
C2344,Other,Teenager,Islamabad,2023-11-27,O6344,2023-09-22,McDonald's,Fries,Continental,4,396.85,Card,1,2025-04-25,88,Active,3,2025-05-14,Delayed,1587.4
C2694,Female,Senior,Karachi,2024-01-02,O6694,2023-09-22,KFC,Burger,Chinese,3,862.59,Wallet,45,2025-01-08,152,Inactive,3,2025-01-20,Delivered,2587.77
C4911,Female,Adult,Peshawar,2024-03-17,O8911,2023-09-22,KFC,Pizza,Dessert,1,333.7,Cash,44,2025-08-18,361,Active,1,2024-08-25,Cancelled,333.7
C3224,Female,Senior,Multan,2024-03-20,O7224,2023-09-22,Pizza Hut,Sandwich,Italian,3,931.67,Cash,3,2025-08-05,246,Active,2,2025-02-02,Cancelled,2795.01
C3267,Male,Teenager,Peshawar,2024-01-15,O7267,2023-09-22,Pizza Hut,Fries,Dessert,5,1076.91,Card,14,2024-11-27,416,Active,4,2024-12-31,Delayed,5384.55
C4787,Other,Teenager,Multan,2024-07-15,O8787,2023-09-22,Subway,Sandwich,Italian,4,160.81,Cash,2,2024-10-16,152,Active,1,2025-04-10,Cancelled,643.24
C3151,Male,Teenager,Karachi,2024-01-11,O7151,2023-09-22,Burger King,Sandwich,Fast Food,4,292.18,Cash,2,2025-07-12,374,Active,5,2025-01-07,Delivered,1168.72
C2408,Male,Senior,Multan,2025-07-14,O6408,2023-09-22,Burger King,Pasta,Italian,4,1395.01,Cash,19,2025-07-16,103,Active,4,2025-06-17,Delayed,5580.04
C3427,Female,Senior,Karachi,2024-12-17,O7427,2023-09-22,Subway,Sandwich,Fast Food,1,1340.07,Cash,36,2025-02-12,347,Active,1,2025-03-15,Cancelled,1340.07
C5097,Other,Senior,Karachi,2024-08-28,O9097,2023-09-22,KFC,Sandwich,Chinese,2,121.9,Wallet,15,2024-10-08,492,Inactive,1,2024-12-13,Delivered,243.8
C5848,Female,Teenager,Lahore,2023-12-17,O9848,2023-09-22,KFC,Pasta,Dessert,1,1399.93,Wallet,26,2024-10-07,76,Active,3,2025-04-12,Delivered,1399.93
C5596,Female,Senior,Multan,2025-01-02,O9596,2023-09-23,KFC,Pasta,Continental,5,1414.0,Wallet,13,2025-07-22,338,Active,4,2025-07-21,Delayed,7070.0
C6767,Female,Teenager,Islamabad,2024-12-22,O10767,2023-09-23,Burger King,Sandwich,Fast Food,2,224.91,Card,15,2025-08-19,443,Active,1,2024-10-01,Cancelled,449.82
C6547,Female,Senior,Islamabad,2024-11-21,O10547,2023-09-23,Burger King,Pizza,Dessert,1,262.5,Cash,18,2025-05-26,60,Active,3,2024-11-02,Delayed,262.5
C4356,Male,Adult,Peshawar,2024-05-12,O8356,2023-09-23,Burger King,Pasta,Continental,3,494.59,Card,6,2025-08-19,20,Inactive,3,2025-06-20,Delivered,1483.77
C3227,Other,Adult,Multan,2024-01-29,O7227,2023-09-23,KFC,Burger,Continental,4,980.0,Cash,1,2025-08-08,353,Inactive,4,2024-12-23,Cancelled,3920.0
C6304,Female,Teenager,Karachi,2024-08-26,O10304,2023-09-23,Burger King,Pizza,Italian,1,228.02,Cash,7,2024-11-08,458,Active,4,2025-04-17,Delayed,228.02
C1052,Other,Adult,Islamabad,2023-09-09,O5052,2023-09-23,Pizza Hut,Burger,Dessert,1,1333.52,Card,22,2025-06-17,326,Inactive,5,2025-08-05,Delivered,1333.52
C6866,Male,Senior,Lahore,2024-02-29,O10866,2023-09-23,KFC,Burger,Chinese,5,1111.68,Card,42,2024-09-20,384,Inactive,5,2024-12-20,Delayed,5558.4
C6373,Other,Senior,Lahore,2024-01-27,O10373,2023-09-23,Pizza Hut,Burger,Dessert,4,1071.37,Cash,8,2025-06-24,491,Active,5,2025-06-10,Delayed,4285.48
C3942,Male,Teenager,Karachi,2024-11-23,O7942,2023-09-24,McDonald's,Pasta,Continental,4,1104.37,Card,6,2025-02-25,223,Active,5,2024-12-20,Delivered,4417.48
C4619,Male,Adult,Islamabad,2024-04-18,O8619,2023-09-24,McDonald's,Burger,Italian,1,901.81,Cash,15,2025-05-08,26,Active,3,2025-03-11,Cancelled,901.81
C6271,Female,Teenager,Multan,2025-01-28,O10271,2023-09-24,KFC,Pasta,Dessert,5,745.64,Cash,2,2025-05-24,429,Inactive,1,2025-07-16,Delivered,3728.2
